event_id,timestamp,user_id,src_segment,dst_segment,src_ip,dst_ip,port,protocol,bytes,device_id,is_anomalous,hour,is_off_hours,cross_segment,log_bytes,uba_anomaly_score,uba_flagged
NW003009,2026-06-02 04:58:58,STF1004,staff-ops,internet,10.20.17.186,198.51.207.72,80,TCP,392966,DEV0023,0,4,1,1,12.881480917860117,0.6064847960579468,0
NW004487,2026-06-02 06:00:17,STF1002,staff-ops,staff-ops,10.20.141.31,10.20.117.211,5432,TCP,211679,DEV0356,0,6,0,0,12.262830979348783,0.46735364114431016,0
NW000613,2026-06-02 06:05:04,STF1007,staff-ops,staff-ops,10.20.67.212,10.20.100.245,8080,TCP,116815,DEV0125,0,6,0,0,11.668355326295867,0.48268651061805795,0
NW003155,2026-06-02 06:17:35,STF1109,staff-ops,staff-ops,10.20.3.23,10.20.128.215,3389,UDP,195838,DEV0292,0,6,0,0,12.185048172083912,0.5618428133717214,0
NW003814,2026-06-02 06:38:19,STF1045,staff-ops,staff-ops,10.20.202.35,10.20.100.125,443,TCP,233866,DEV0180,0,6,0,0,12.362507856684553,0.401632368248466,0
NW003212,2026-06-02 06:47:38,VND2011,vendor-vpn,vendor-vpn,10.60.173.61,10.20.32.244,8080,TCP,396698,DEV0350,0,6,0,0,12.890933085702672,0.5855851462325168,0
NW005131,2026-06-02 06:50:17,STF1051,staff-ops,staff-ops,10.20.95.124,10.20.199.19,443,UDP,393404,DEV0235,0,6,0,0,12.882594894566546,0.5278159211851369,0
NW001927,2026-06-02 06:50:22,STF1159,staff-ops,staff-ops,10.20.238.56,10.20.236.71,443,TCP,46739,DEV0237,0,6,0,0,10.752355608092849,0.42777063154385153,0
NW005094,2026-06-02 06:50:27,VND2027,vendor-vpn,vendor-vpn,10.60.252.135,10.20.116.3,443,TCP,109357,DEV0143,0,6,0,0,11.602382183008215,0.49697309448198596,0
NW004740,2026-06-02 06:51:51,STF1058,staff-ops,staff-ops,10.20.90.196,10.20.51.167,80,TCP,223343,DEV0390,0,6,0,0,12.316468462752539,0.41692516638815214,0
NW000703,2026-06-02 06:52:43,STF1053,staff-ops,staff-ops,10.20.147.76,10.20.125.85,80,TCP,158178,DEV0041,0,6,0,0,11.971482582141679,0.4166105245037858,0
NW001120,2026-06-02 07:00:45,STF1041,staff-ops,internet,10.20.61.15,198.51.249.24,22,TCP,88448,DEV0083,0,7,0,1,11.390181393701521,0.4892507102739123,0
NW001050,2026-06-02 07:01:10,STF1043,staff-ops,staff-ops,10.20.167.7,10.20.154.239,443,UDP,329704,DEV0160,0,7,0,0,12.705953594246619,0.504949421534081,0
NW004727,2026-06-02 07:05:34,VND2006,vendor-vpn,vendor-vpn,10.60.77.185,10.20.148.9,443,TCP,396205,DEV0109,0,7,0,0,12.889689556998654,0.4933181332749163,0
NW002502,2026-06-02 07:09:22,STF1110,staff-ops,internet,10.20.218.127,198.51.251.200,443,TCP,133674,DEV0027,0,7,0,1,11.803166759816932,0.45985323086515495,0
NW001975,2026-06-02 07:14:22,STF1169,staff-ops,staff-ops,10.20.54.16,10.20.217.91,443,TCP,33319,DEV0085,0,7,0,0,10.41391309628078,0.42802117411863666,0
NW002317,2026-06-02 07:24:04,STF1145,staff-ops,staff-ops,10.20.113.202,10.20.157.220,443,TCP,186070,DEV0233,0,7,0,0,12.133883600288737,0.38955081195121366,0
NW001588,2026-06-02 07:24:46,STF1128,staff-ops,staff-ops,10.20.126.229,10.20.93.239,443,TCP,207348,DEV0177,0,7,0,0,12.242158642899454,0.389177890089078,0
NW005620,2026-06-02 07:33:12,STF1138,staff-ops,internet,10.20.201.120,198.51.140.133,22,TCP,9384,DEV0004,0,7,0,1,9.14686794902061,0.5491776036536916,0
NW005328,2026-06-02 07:35:40,STF1135,staff-ops,staff-ops,10.20.13.203,10.20.214.30,80,TCP,244901,DEV0014,0,7,0,0,12.408613409505524,0.4022369538802863,0
NW003715,2026-06-02 07:43:48,STF1100,staff-ops,internet,10.20.179.32,198.51.99.65,443,UDP,156607,DEV0245,0,7,0,1,11.961501146802343,0.5761553600847266,0
NW004663,2026-06-02 07:50:28,VND2033,vendor-vpn,vendor-vpn,10.60.228.21,10.20.217.53,80,UDP,91445,DEV0142,0,7,0,0,11.423503913113905,0.6262191387971003,0
NW006306,2026-06-02 07:58:05,VND2025,vendor-vpn,internet,10.60.138.69,198.51.132.33,443,UDP,191396,DEV0375,0,7,0,1,12.16210508389696,0.6431663845370789,0
NW005997,2026-06-02 08:00:56,STF1073,staff-ops,staff-ops,10.20.120.60,10.20.166.100,443,TCP,306970,DEV0027,0,8,0,0,12.63450855956675,0.3837009190980967,0
NW005296,2026-06-02 08:03:21,STF1173,staff-ops,staff-ops,10.20.140.58,10.20.89.248,8080,TCP,357860,DEV0147,0,8,0,0,12.787899921830816,0.47015624599512534,0
NW004678,2026-06-02 08:03:24,VND2004,vendor-vpn,vendor-vpn,10.60.75.147,10.20.156.138,443,TCP,302740,DEV0363,0,8,0,0,12.620632933475532,0.47232978410652476,0
NW006190,2026-06-02 08:12:14,STF1054,staff-ops,internet,10.20.200.121,198.51.57.86,8080,TCP,17889,DEV0326,0,8,0,1,9.791997176502765,0.5845470366983984,0
NW000565,2026-06-02 08:21:03,STF1139,staff-ops,staff-ops,10.20.165.101,10.20.243.200,5432,TCP,106356,DEV0333,0,8,0,0,11.57455663886664,0.4602286704090991,0
NW000711,2026-06-02 08:31:36,STF1058,staff-ops,staff-ops,10.20.146.68,10.20.18.49,443,UDP,88059,DEV0222,0,8,0,0,11.385773679309745,0.5141076809884236,0
NW001077,2026-06-02 08:37:01,STF1034,staff-ops,staff-ops,10.20.241.121,10.20.221.83,8080,TCP,221067,DEV0296,0,8,0,0,12.306225625480012,0.4582561449556835,0
NW006117,2026-06-02 08:45:28,STF1155,staff-ops,staff-ops,10.20.176.196,10.20.219.124,5432,TCP,84417,DEV0272,0,8,0,0,11.343535927987384,0.46532222949735874,0
NW001341,2026-06-02 08:52:37,STF1017,staff-ops,staff-ops,10.20.188.185,10.20.241.243,443,TCP,37695,DEV0198,0,8,0,0,10.537309267011258,0.4153501796324489,0
NW003303,2026-06-02 09:02:04,STF1035,staff-ops,staff-ops,10.20.50.157,10.20.67.209,5432,TCP,42836,DEV0114,0,9,0,0,10.665157494098406,0.47889492843250625,0
NW002098,2026-06-02 09:04:24,STF1062,staff-ops,internet,10.20.215.237,198.51.140.13,443,TCP,224503,DEV0135,0,9,0,1,12.321648803377656,0.44067124969947385,0
NW005159,2026-06-02 09:08:49,VND2025,vendor-vpn,internet,10.60.117.204,198.51.233.7,8080,TCP,107741,DEV0285,0,9,0,1,11.587494759269953,0.6125129698050895,0
NW000674,2026-06-02 09:09:25,STF1083,staff-ops,staff-ops,10.20.219.6,10.20.33.87,443,UDP,167688,DEV0187,0,9,0,0,12.029866352338557,0.4932254485916474,0
NW006162,2026-06-02 09:10:10,STF1167,staff-ops,staff-ops,10.20.174.8,10.20.39.206,5432,TCP,114685,DEV0054,0,9,0,0,11.649953238126422,0.45637765340498665,0
NW001241,2026-06-02 09:19:59,STF1061,staff-ops,staff-ops,10.20.41.108,10.20.90.147,80,TCP,84538,DEV0178,0,9,0,0,11.344968245330689,0.40253605147864796,0
NW006137,2026-06-02 09:26:22,STF1033,staff-ops,staff-ops,10.20.122.15,10.20.57.197,443,UDP,387863,DEV0301,0,9,0,0,12.868410041696588,0.5027436401342406,0
NW000072,2026-06-02 09:38:01,STF1179,staff-ops,staff-ops,10.20.59.13,10.20.3.204,443,TCP,46305,DEV0289,0,9,0,0,10.743026821311144,0.4060866416691161,0
NW001526,2026-06-02 09:39:36,STF1119,staff-ops,staff-ops,10.20.179.113,10.20.121.246,443,TCP,184171,DEV0271,0,9,0,0,12.123625382562642,0.3813445188617257,0
NW006256,2026-06-02 09:43:36,STF1151,staff-ops,internet,10.20.133.218,198.51.83.54,22,TCP,85789,DEV0095,0,9,0,1,11.359657728567012,0.47402663372647785,0
NW001121,2026-06-02 09:44:17,STF1160,staff-ops,staff-ops,10.20.165.207,10.20.136.248,8080,TCP,111133,DEV0044,0,9,0,0,11.618491959412967,0.4641149254737448,0
NW003317,2026-06-02 09:46:56,STF1059,staff-ops,staff-ops,10.20.3.174,10.20.182.27,443,TCP,201980,DEV0299,0,9,0,0,12.215928912553538,0.38107350560251907,0
NW000555,2026-06-02 09:48:20,STF1068,staff-ops,staff-ops,10.20.114.88,10.20.165.83,8080,TCP,154888,DEV0224,0,9,0,0,11.950464010326245,0.45932946799264407,0
NW002453,2026-06-02 09:49:18,STF1094,staff-ops,staff-ops,10.20.72.194,10.20.8.10,5432,TCP,93319,DEV0255,0,9,0,0,11.443789726135366,0.4601735078423085,0
NW004643,2026-06-02 09:59:20,VND2003,vendor-vpn,vendor-vpn,10.60.104.223,10.20.148.92,443,TCP,192493,DEV0244,0,9,0,0,12.167820263393049,0.4643973298132079,0
NW000127,2026-06-02 10:07:47,STF1105,staff-ops,staff-ops,10.20.163.236,10.20.51.246,8080,TCP,52555,DEV0008,0,10,0,0,10.869634546761713,0.4787123025903294,0
NW000018,2026-06-02 10:20:55,VND2021,vendor-vpn,vendor-vpn,10.60.15.3,10.20.62.194,443,TCP,136116,DEV0119,0,10,0,0,11.82127008899495,0.4655090854610326,0
NW001596,2026-06-02 10:27:03,STF1030,staff-ops,staff-ops,10.20.57.108,10.20.148.239,22,UDP,119635,DEV0080,0,10,0,0,11.692209078550732,0.5195378734136112,0
NW000567,2026-06-02 10:32:42,STF1011,staff-ops,staff-ops,10.20.80.220,10.20.149.78,443,TCP,86910,DEV0310,0,10,0,0,11.372639885521103,0.3855900138488195,0
NW003681,2026-06-02 10:34:24,STF1001,staff-ops,staff-ops,10.20.221.222,10.20.145.232,5432,UDP,391231,DEV0233,0,10,0,0,12.877056013388398,0.5735621680815894,0
NW003676,2026-06-02 10:37:59,STF1026,staff-ops,staff-ops,10.20.164.115,10.20.94.75,443,TCP,158938,DEV0301,0,10,0,0,11.976275759791982,0.3791415571833473,0
NW002320,2026-06-02 10:37:59,STF1032,staff-ops,staff-ops,10.20.153.183,10.20.56.184,8080,TCP,162095,DEV0179,0,10,0,0,11.995944031293458,0.45541252138719845,0
NW006262,2026-06-02 10:52:56,STF1031,staff-ops,staff-ops,10.20.119.154,10.20.100.101,443,TCP,64376,DEV0298,0,10,0,0,11.072511705444603,0.3932799511259844,0
NW004404,2026-06-02 11:10:16,VND2021,vendor-vpn,vendor-vpn,10.60.150.239,10.20.28.217,80,TCP,249017,DEV0082,0,11,0,0,12.425280461990736,0.47934566403794976,0
NW006219,2026-06-02 11:13:04,STF1140,staff-ops,staff-ops,10.20.139.237,10.20.42.5,80,TCP,42887,DEV0322,0,11,0,0,10.666347345507374,0.42149959769151163,0
NW003723,2026-06-02 11:15:49,STF1154,staff-ops,internet,10.20.254.106,198.51.229.12,80,TCP,274346,DEV0383,0,11,0,1,12.52214900749021,0.44895287438596543,0
NW004443,2026-06-02 11:34:24,VND2030,vendor-vpn,vendor-vpn,10.60.5.26,10.20.95.89,80,TCP,392259,DEV0386,0,11,0,0,12.879680164215502,0.493724722973851,0
NW004871,2026-06-02 11:37:06,STF1040,staff-ops,staff-ops,10.20.109.159,10.20.203.49,443,TCP,204983,DEV0085,0,11,0,0,12.230687206294093,0.3774374913949601,0
NW001540,2026-06-02 11:44:52,STF1088,staff-ops,internet,10.20.26.219,198.51.71.165,443,UDP,284280,DEV0195,0,11,0,1,12.557718464593291,0.5624251234682986,0
NW006109,2026-06-02 11:52:41,STF1108,staff-ops,staff-ops,10.20.138.118,10.20.125.2,443,UDP,388912,DEV0149,0,11,0,0,12.871110947201503,0.4933168301480599,0
NW004256,2026-06-02 11:54:10,VND2024,vendor-vpn,internet,10.60.52.153,198.51.77.77,443,TCP,45269,DEV0216,0,11,0,1,10.720399840430005,0.5546872773206007,0
NW004038,2026-06-02 12:04:13,STF1048,staff-ops,staff-ops,10.20.196.158,10.20.225.121,443,TCP,56162,DEV0299,0,12,0,0,10.936013456076378,0.39472540821530616,0
NW005574,2026-06-02 12:08:59,STF1082,staff-ops,staff-ops,10.20.5.253,10.20.67.198,443,TCP,133358,DEV0168,0,12,0,0,11.800800018896261,0.37874792726937323,0
NW001510,2026-06-02 12:10:30,STF1133,staff-ops,internet,10.20.91.163,198.51.228.53,443,TCP,75784,DEV0114,0,12,0,1,11.235655662865756,0.4494413957247151,0
NW001045,2026-06-02 12:19:16,STF1078,staff-ops,staff-ops,10.20.120.103,10.20.173.215,443,TCP,261682,DEV0001,0,12,0,0,12.474889126530531,0.37592275317410206,0
NW005352,2026-06-02 12:30:07,STF1021,staff-ops,staff-ops,10.20.214.4,10.20.201.173,443,TCP,93932,DEV0368,0,12,0,0,11.45033704115627,0.38103801985592284,0
NW005873,2026-06-02 12:32:52,VND2025,vendor-vpn,vendor-vpn,10.60.47.81,10.20.153.139,3389,TCP,208516,DEV0248,0,12,0,0,12.247775851669397,0.5188613603871681,0
NW006095,2026-06-02 12:33:26,STF1146,staff-ops,internet,10.20.219.62,198.51.175.93,443,UDP,302955,DEV0050,0,12,0,1,12.621342859425404,0.5640055278418552,0
NW006240,2026-06-02 12:43:14,STF1160,staff-ops,operational-apps,10.20.72.182,10.20.246.22,445,TCP,1208640,DEV0186,1,12,0,1,14.00500714588211,0.6155988274955816,0
NW005922,2026-06-02 13:14:54,VND2030,vendor-vpn,vendor-vpn,10.60.203.34,10.20.183.192,22,TCP,301791,DEV0309,0,13,0,0,12.61749331734361,0.48458877382194626,0
NW004263,2026-06-02 13:20:20,STF1007,staff-ops,internet,10.20.250.19,198.51.209.135,80,TCP,314150,DEV0300,0,13,0,1,12.657629041018769,0.4507136334549616,0
NW000332,2026-06-02 13:20:22,STF1018,staff-ops,operational-apps,10.20.235.51,10.20.24.57,22,TCP,6304074,DEV0242,1,13,0,1,15.656706807657203,0.6400807438894661,0
NW004767,2026-06-02 13:39:36,STF1179,staff-ops,staff-ops,10.20.57.129,10.20.63.188,22,TCP,138023,DEV0058,0,13,0,0,11.8351828620617,0.3960732311983777,0
NW002105,2026-06-02 13:42:22,STF1067,staff-ops,staff-ops,10.20.98.179,10.20.249.22,22,TCP,85304,DEV0014,0,13,0,0,11.35398834840901,0.3997814895398628,0
NW002764,2026-06-02 13:44:55,STF1174,staff-ops,staff-ops,10.20.55.155,10.20.184.39,80,TCP,271226,DEV0147,0,13,0,0,12.51071138761498,0.3901001367768195,0
NW005995,2026-06-02 13:45:22,VND2009,vendor-vpn,vendor-vpn,10.60.35.28,10.20.247.125,80,TCP,144981,DEV0334,0,13,0,0,11.884364875765927,0.4773104373341573,0
NW004001,2026-06-02 13:48:31,STF1164,staff-ops,staff-ops,10.20.171.172,10.20.65.46,443,UDP,83944,DEV0369,0,13,0,0,11.337917101470499,0.4974560531172893,0
NW003187,2026-06-02 13:50:46,STF1121,staff-ops,staff-ops,10.20.221.183,10.20.24.121,8080,TCP,395429,DEV0003,0,13,0,0,12.887729059374621,0.4627958165752232,0
NW002601,2026-06-02 13:55:44,STF1177,staff-ops,staff-ops,10.20.103.70,10.20.251.159,443,TCP,339570,DEV0211,0,13,0,0,12.735438335191143,0.3800800874671469,0
NW005308,2026-06-02 13:55:56,STF1005,staff-ops,staff-ops,10.20.79.45,10.20.66.129,80,UDP,145480,DEV0178,0,13,0,0,11.887800772874387,0.5046450316221097,0
NW001855,2026-06-02 14:02:34,VND2027,vendor-vpn,internet,10.60.36.160,198.51.32.57,8080,UDP,42893,DEV0327,0,14,0,1,10.666487234994907,0.6843228311201931,1
NW005710,2026-06-02 14:03:48,VND2018,vendor-vpn,vendor-vpn,10.60.144.100,10.20.193.120,445,TCP,382340,DEV0101,0,14,0,0,12.854068159552728,0.4767241607429057,0
NW003979,2026-06-02 14:22:59,STF1035,staff-ops,staff-ops,10.20.167.211,10.20.80.154,445,TCP,146894,DEV0339,0,14,0,0,11.897473324823004,0.3864323005237563,0
NW005692,2026-06-02 14:23:39,STF1138,staff-ops,staff-ops,10.20.58.48,10.20.14.216,443,TCP,252369,DEV0202,0,14,0,0,12.438651543630868,0.37552795586943133,0
NW006092,2026-06-02 14:34:43,STF1108,staff-ops,staff-ops,10.20.196.242,10.20.107.182,443,TCP,138856,DEV0017,0,14,0,0,11.84119990558015,0.379180968823642,0
NW000378,2026-06-02 14:37:54,VND2024,vendor-vpn,vendor-vpn,10.60.40.12,10.20.187.243,443,TCP,278542,DEV0390,0,14,0,0,12.537327724994979,0.4612960284812773,0
NW000483,2026-06-02 14:48:35,VND2014,vendor-vpn,internet,10.60.108.129,198.51.22.134,443,TCP,268520,DEV0336,0,14,0,1,12.500684402163138,0.5270847895221732,0
NW005016,2026-06-02 14:59:06,STF1019,staff-ops,internet,10.20.111.203,198.51.129.94,8080,TCP,224548,DEV0252,0,14,0,1,12.321849225154821,0.5171052020113088,0
NW001900,2026-06-02 15:05:19,VND2013,vendor-vpn,vendor-vpn,10.60.129.90,10.20.23.51,443,UDP,33568,DEV0197,0,15,0,0,10.421358301028755,0.6231660526621554,0
NW004325,2026-06-02 15:06:00,VND2004,vendor-vpn,vendor-vpn,10.60.125.212,10.20.42.32,443,TCP,334534,DEV0120,0,15,0,0,12.720496786858451,0.4641367578518888,0
NW000589,2026-06-02 15:09:24,STF1174,staff-ops,internet,10.20.46.10,198.51.188.119,443,TCP,35912,DEV0316,0,15,0,1,10.48885462591948,0.4728074707110483,0
NW001839,2026-06-02 15:11:00,STF1130,staff-ops,staff-ops,10.20.49.237,10.20.154.210,443,TCP,84256,DEV0388,0,15,0,0,11.341626930816565,0.38372154277156656,0
NW005168,2026-06-02 15:29:46,STF1104,staff-ops,staff-ops,10.20.186.2,10.20.248.105,80,TCP,70325,DEV0397,0,15,0,0,11.160896852951236,0.40336759198903055,0
NW000569,2026-06-02 15:32:32,STF1010,staff-ops,staff-ops,10.20.123.76,10.20.122.206,443,TCP,298578,DEV0358,0,15,0,0,12.606789833415824,0.3780162053768488,0
NW005933,2026-06-02 15:33:07,VND2016,vendor-vpn,internet,10.60.17.139,198.51.86.250,443,TCP,305408,DEV0367,0,15,0,1,12.629407140880584,0.5317722984703513,0
NW002127,2026-06-02 15:36:54,VND2002,vendor-vpn,vendor-vpn,10.60.90.143,10.20.54.84,443,TCP,214868,DEV0020,0,15,0,0,12.27778381908412,0.45985395527206685,0
NW006270,2026-06-02 15:39:41,VND2007,vendor-vpn,internet,10.60.130.91,198.51.113.18,443,TCP,63055,DEV0177,0,15,0,1,11.051778499434786,0.5457354195185663,0
NW002842,2026-06-02 16:02:00,STF1150,staff-ops,internet,10.20.193.89,198.51.30.77,80,TCP,192923,DEV0346,0,16,0,1,12.17005160795096,0.45153522394298434,0
NW003886,2026-06-02 16:11:28,VND2015,vendor-vpn,vendor-vpn,10.60.152.97,10.20.69.70,443,TCP,246956,DEV0226,0,16,0,0,12.416969511386027,0.4658642775997466,0
NW005606,2026-06-02 16:12:24,STF1129,staff-ops,internet,10.20.129.52,198.51.48.135,8080,TCP,240719,DEV0204,0,16,0,1,12.391389711303926,0.5200268210731772,0
NW003718,2026-06-02 16:19:56,VND2030,vendor-vpn,vendor-vpn,10.60.75.109,10.20.237.107,22,TCP,120954,DEV0270,0,16,0,0,11.703173854580168,0.49542366469697224,0
NW001488,2026-06-02 16:25:48,STF1030,staff-ops,staff-ops,10.20.190.182,10.20.248.216,443,UDP,61629,DEV0181,0,16,0,0,11.028904043956288,0.5109824080236318,0
NW004755,2026-06-02 16:27:28,VND2009,vendor-vpn,vendor-vpn,10.60.16.42,10.20.17.62,443,UDP,350325,DEV0376,0,16,0,0,12.766619428526601,0.6055843960840191,0
NW001548,2026-06-02 16:31:03,STF1007,staff-ops,internet,10.20.40.165,198.51.185.54,80,TCP,384293,DEV0235,0,16,0,1,12.859163163628557,0.4641848508961279,0
NW002917,2026-06-02 16:39:42,STF1091,staff-ops,staff-ops,10.20.55.221,10.20.184.73,443,TCP,152241,DEV0202,0,16,0,0,11.933226639035604,0.3804665305038993,0
NW001034,2026-06-02 16:45:35,STF1088,staff-ops,staff-ops,10.20.125.151,10.20.130.2,3389,TCP,157608,DEV0121,0,16,0,0,11.967872561374381,0.4352658338249049,0
NW000384,2026-06-02 16:50:18,STF1051,staff-ops,staff-ops,10.20.99.74,10.20.21.143,443,TCP,282873,DEV0368,0,16,0,0,12.552756847799232,0.3806898923433432,0
NW003567,2026-06-02 17:03:31,STF1035,staff-ops,staff-ops,10.20.27.182,10.20.5.160,443,TCP,377619,DEV0224,0,17,0,0,12.841643677952524,0.39180119632039806,0
NW004987,2026-06-02 17:06:58,STF1171,staff-ops,staff-ops,10.20.92.63,10.20.130.191,80,TCP,268895,DEV0134,0,17,0,0,12.502079966727944,0.3958039331971536,0
NW002115,2026-06-02 17:10:02,VND2004,vendor-vpn,vendor-vpn,10.60.228.211,10.20.129.43,22,TCP,10805,DEV0376,0,17,0,0,9.28785681440401,0.5724133393876143,0
NW000014,2026-06-02 17:11:41,STF1118,staff-ops,staff-ops,10.20.115.245,10.20.208.210,8080,UDP,333578,DEV0052,0,17,0,0,12.71763499784503,0.5877214211875844,0
NW003868,2026-06-02 17:17:54,STF1015,staff-ops,staff-ops,10.20.166.233,10.20.157.80,22,TCP,286348,DEV0370,0,17,0,0,12.564966625586116,0.4010718355238326,0
NW003932,2026-06-02 17:24:04,STF1153,staff-ops,staff-ops,10.20.129.162,10.20.16.7,22,TCP,82731,DEV0368,0,17,0,0,11.323361746919215,0.4071700692337919,0
NW003960,2026-06-02 17:36:50,STF1085,staff-ops,staff-ops,10.20.228.49,10.20.240.46,443,TCP,267725,DEV0203,0,17,0,0,12.497719348438121,0.3826151264013306,0
NW004301,2026-06-02 17:43:13,VND2009,vendor-vpn,vendor-vpn,10.60.151.196,10.20.43.229,443,TCP,44725,DEV0108,0,17,0,0,10.708310266986663,0.5029503539272843,0
NW000141,2026-06-02 17:52:27,STF1126,staff-ops,staff-ops,10.20.125.36,10.20.13.7,8080,TCP,271195,DEV0140,0,17,0,0,12.51059708567707,0.45822930398591094,0
NW006253,2026-06-02 18:09:28,STF1044,staff-ops,staff-ops,10.20.214.245,10.20.207.74,3389,TCP,31171,DEV0298,0,18,0,0,10.347275534963451,0.4817376648062253,0
NW002189,2026-06-02 18:11:27,VND2029,vendor-vpn,vendor-vpn,10.60.193.175,10.20.67.115,443,UDP,307005,DEV0074,0,18,0,0,12.634622570352295,0.6072902032565025,0
NW000756,2026-06-02 18:15:58,VND2001,vendor-vpn,internet,10.60.238.199,198.51.141.208,3389,TCP,274382,DEV0334,0,18,0,1,12.522280219561909,0.5725335247523997,0
NW004606,2026-06-02 18:22:07,STF1051,staff-ops,staff-ops,10.20.105.11,10.20.131.58,22,TCP,21597,DEV0384,0,18,0,0,9.980355996792705,0.45582078952233085,0
NW000050,2026-06-02 18:42:39,STF1053,staff-ops,staff-ops,10.20.202.122,10.20.10.183,443,TCP,89834,DEV0281,0,18,0,0,11.405729933366672,0.3929005655326668,0
NW006222,2026-06-02 18:48:10,STF1114,staff-ops,staff-ops,10.20.68.100,10.20.44.88,443,UDP,124183,DEV0187,0,18,0,0,11.729519615706279,0.4946346279544289,0
NW000150,2026-06-02 18:48:20,STF1017,staff-ops,staff-ops,10.20.194.21,10.20.192.81,22,TCP,71539,DEV0090,0,18,0,0,11.178012012813008,0.41393763400642697,0
NW001979,2026-06-02 18:53:22,STF1135,staff-ops,staff-ops,10.20.134.81,10.20.230.75,22,TCP,248684,DEV0072,0,18,0,0,12.423942314341675,0.4029771804029247,0
NW004297,2026-06-02 18:55:01,STF1033,staff-ops,internet,10.20.27.122,198.51.213.54,22,UDP,39597,DEV0213,0,18,0,1,10.586533890916645,0.6059650925723262,0
NW003189,2026-06-02 18:57:25,STF1043,staff-ops,staff-ops,10.20.53.122,10.20.225.112,80,UDP,162623,DEV0184,0,18,0,0,11.999196066679836,0.5125663774070075,0
NW004515,2026-06-02 18:58:32,STF1095,staff-ops,staff-ops,10.20.158.208,10.20.2.67,445,TCP,179045,DEV0280,0,18,0,0,12.095398035048579,0.39610040765122123,0
NW003922,2026-06-02 19:03:26,STF1036,staff-ops,internet,10.20.76.92,198.51.139.93,443,TCP,290927,DEV0360,0,19,0,1,12.580831092859176,0.4510974371776015,0
NW004314,2026-06-02 19:05:40,STF1076,staff-ops,internet,10.20.219.183,198.51.12.61,443,TCP,134389,DEV0353,0,19,0,1,11.80850129954111,0.4558347562555354,0
NW001456,2026-06-02 19:14:57,STF1127,staff-ops,staff-ops,10.20.213.175,10.20.112.126,5432,TCP,163425,DEV0241,0,19,0,0,12.004115567477047,0.46726902179680413,0
NW004012,2026-06-02 19:19:45,STF1003,staff-ops,internet,10.20.173.157,198.51.117.61,443,TCP,51427,DEV0357,0,19,0,1,10.847938050204139,0.4781625465212188,0
NW005600,2026-06-02 19:26:19,STF1092,staff-ops,staff-ops,10.20.240.197,10.20.151.9,443,UDP,174144,DEV0019,0,19,0,0,12.067643564500559,0.4931674795996878,0
NW006045,2026-06-02 19:36:46,STF1053,staff-ops,staff-ops,10.20.197.111,10.20.6.246,443,UDP,229430,DEV0086,0,19,0,0,12.343357609682613,0.49150551584208224,0
NW004701,2026-06-02 19:39:12,STF1064,staff-ops,staff-ops,10.20.24.175,10.20.210.166,443,TCP,329746,DEV0007,0,19,0,0,12.70608097273681,0.39271473363906956,0
NW004362,2026-06-02 19:40:00,STF1140,staff-ops,staff-ops,10.20.212.81,10.20.46.215,443,UDP,129643,DEV0139,0,19,0,0,11.772547511453972,0.4975570607922215,0
NW004477,2026-06-02 19:40:49,STF1159,staff-ops,internet,10.20.218.61,198.51.174.129,80,UDP,149187,DEV0115,0,19,0,1,11.912962534562793,0.5813235939781591,0
NW004789,2026-06-02 20:04:24,VND2001,vendor-vpn,vendor-vpn,10.60.228.12,10.20.7.111,8080,TCP,147929,DEV0169,0,20,0,0,11.904494467886282,0.5751818679873402,0
NW004222,2026-06-02 20:07:17,VND2019,vendor-vpn,vendor-vpn,10.60.232.68,10.20.177.207,443,TCP,107688,DEV0168,0,20,0,0,11.587002722366543,0.499920375487707,0
NW005084,2026-06-02 20:08:16,STF1162,staff-ops,internet,10.20.117.249,198.51.137.224,445,UDP,188093,DEV0285,0,20,0,1,12.144697116853738,0.5830711742022575,0
