session_id,timestamp,user_id,role,vendor_firm,application,action,privilege_level,outcome,is_anomalous
OP000157,2026-06-04T11:34:46,STF1011,staff,,Gate-Management-System,export_report,standard,success,0
OP002692,2026-06-04T11:54:58,STF1151,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP000541,2026-06-04T12:33:52,STF1162,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP000863,2026-06-04T12:57:15,VND2034,vendor,SkyLink Ground Services,Gate-Management-System,read_sensor_status,standard,success,0
OP002865,2026-06-04T13:06:03,STF1058,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002492,2026-06-04T13:19:04,STF1126,staff,,Departure-Control-System,export_report,standard,success,0
OP001091,2026-06-04T13:32:45,STF1000,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP001155,2026-06-04T13:52:43,VND2025,vendor,SkyLink Ground Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002147,2026-06-04T13:55:37,STF1072,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001293,2026-06-04T14:29:11,STF1167,staff,,Departure-Control-System,create_user,elevated,success,1
OP002543,2026-06-04T15:01:44,STF1172,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001846,2026-06-04T15:12:14,STF1024,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000830,2026-06-04T15:34:58,VND2005,vendor,AeroFuel Solutions,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000474,2026-06-04T15:43:32,VND2024,vendor,AeroFuel Solutions,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001608,2026-06-04T16:20:29,VND2010,vendor,SkyLink Ground Services,Departure-Control-System,update_schedule,standard,success,0
OP000709,2026-06-04T16:26:06,VND2008,vendor,SkyLink Ground Services,Cargo-Manifest-System,view_manifest,standard,success,0
OP001239,2026-06-04T16:37:33,VND2030,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001635,2026-06-04T16:55:01,STF1147,staff,,Airfield-Ops-Portal,read_sensor_status,standard,denied,0
OP000913,2026-06-04T17:31:46,STF1148,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000582,2026-06-04T17:32:49,VND2022,vendor,Falcon Cargo Handling,Departure-Control-System,update_schedule,standard,success,0
OP000163,2026-06-04T17:44:01,STF1029,staff,,Departure-Control-System,update_schedule,standard,success,0
OP000956,2026-06-04T18:17:42,STF1172,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001600,2026-06-04T18:26:41,STF1061,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000056,2026-06-04T18:30:25,STF1147,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP000477,2026-06-04T18:33:05,STF1071,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002185,2026-06-04T18:40:53,STF1122,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001020,2026-06-04T18:57:04,STF1038,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000618,2026-06-04T19:02:07,STF1094,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP001021,2026-06-04T19:37:15,STF1155,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000094,2026-06-04T19:41:45,VND2009,vendor,Falcon Cargo Handling,Gate-Management-System,view_manifest,standard,success,0
OP002016,2026-06-04T19:50:49,STF1030,staff,,Cargo-Manifest-System,create_user,elevated,success,0
OP002567,2026-06-04T19:55:38,STF1070,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001577,2026-06-04T20:15:01,STF1135,staff,,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP002158,2026-06-04T20:32:16,STF1026,staff,,Baggage-Handling-System,create_user,elevated,success,0
OP000246,2026-06-04T20:48:34,STF1063,staff,,Gate-Management-System,update_schedule,standard,success,0
OP000032,2026-06-04T21:07:00,VND2034,vendor,SkyLink Ground Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001742,2026-06-04T21:30:33,STF1143,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002866,2026-06-04T21:53:45,STF1118,staff,,Gate-Management-System,view_manifest,standard,denied,0
OP000918,2026-06-04T23:02:05,STF1169,staff,,Baggage-Handling-System,admin_config_change,elevated,denied,1
OP000072,2026-06-04T23:46:49,VND2031,vendor,Meridian Aircraft Maintenance,Gate-Management-System,download_bulk_data,elevated,denied,0
OP003089,2026-06-05T02:14:07,VND2023,vendor,SkyLink Ground Services,Cargo-Manifest-System,admin_config_change,elevated,success,1
OP001414,2026-06-05T06:06:53,STF1075,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000148,2026-06-05T06:11:03,STF1098,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP002475,2026-06-05T06:17:58,STF1139,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000385,2026-06-05T06:22:29,VND2013,vendor,Falcon Cargo Handling,Baggage-Handling-System,view_manifest,standard,success,0
OP000135,2026-06-05T06:37:11,STF1167,staff,,Baggage-Handling-System,admin_config_change,elevated,success,1
OP000237,2026-06-05T07:03:15,STF1110,staff,,Departure-Control-System,create_user,elevated,denied,0
OP000027,2026-06-05T07:33:50,VND2027,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,export_report,standard,success,0
OP001002,2026-06-05T07:35:30,STF1169,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000500,2026-06-05T07:42:04,STF1000,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002325,2026-06-05T07:45:51,STF1073,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP003032,2026-06-05T07:47:31,STF1068,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001215,2026-06-05T07:49:21,STF1166,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002811,2026-06-05T08:25:13,STF1056,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002953,2026-06-05T08:25:13,STF1117,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP000024,2026-06-05T08:41:05,STF1127,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP001444,2026-06-05T09:02:19,STF1044,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001704,2026-06-05T09:15:36,VND2027,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001171,2026-06-05T10:17:51,STF1001,staff,,Departure-Control-System,update_schedule,standard,success,0
OP000286,2026-06-05T10:26:33,STF1022,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP001642,2026-06-05T10:34:22,STF1071,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002402,2026-06-05T10:50:54,STF1102,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP000585,2026-06-05T10:52:08,STF1171,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP000189,2026-06-05T10:56:42,STF1054,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP002604,2026-06-05T10:58:06,VND2030,vendor,Meridian Aircraft Maintenance,Departure-Control-System,read_sensor_status,standard,success,0
OP002595,2026-06-05T11:07:58,VND2008,vendor,SkyLink Ground Services,Cargo-Manifest-System,update_schedule,standard,success,0
OP002739,2026-06-05T11:26:12,STF1040,staff,,Gate-Management-System,export_report,standard,success,0
OP002417,2026-06-05T11:54:50,VND2008,vendor,SkyLink Ground Services,Cargo-Manifest-System,export_report,standard,success,0
OP001093,2026-06-05T12:05:18,STF1113,staff,,Gate-Management-System,export_report,standard,success,0
OP002258,2026-06-05T12:08:35,STF1138,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001255,2026-06-05T13:05:25,VND2012,vendor,AeroFuel Solutions,Cargo-Manifest-System,update_schedule,standard,success,0
OP000761,2026-06-05T13:12:27,VND2029,vendor,Horizon Cleaning Services,Gate-Management-System,update_schedule,standard,success,0
OP000713,2026-06-05T13:36:08,STF1019,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP002014,2026-06-05T13:48:47,STF1169,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,1
OP002235,2026-06-05T13:52:33,VND2019,vendor,Falcon Cargo Handling,Cargo-Manifest-System,update_schedule,standard,success,0
OP001154,2026-06-05T14:06:57,STF1103,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP000314,2026-06-05T14:21:51,STF1115,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP000302,2026-06-05T14:40:03,STF1054,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP001297,2026-06-05T14:53:15,STF1167,staff,,Departure-Control-System,create_user,elevated,success,0
OP001786,2026-06-05T15:02:07,STF1037,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002395,2026-06-05T15:04:27,VND2027,vendor,Meridian Aircraft Maintenance,Gate-Management-System,modify_routing_rule,elevated,success,0
OP002311,2026-06-05T15:37:37,VND2007,vendor,SkyLink Ground Services,Cargo-Manifest-System,update_schedule,standard,success,0
OP000165,2026-06-05T15:47:22,STF1048,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001849,2026-06-05T15:55:57,VND2028,vendor,Horizon Cleaning Services,Cargo-Manifest-System,export_report,standard,success,0
OP000572,2026-06-05T16:11:38,STF1178,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP002964,2026-06-05T16:21:33,VND2015,vendor,AeroFuel Solutions,Baggage-Handling-System,update_schedule,standard,success,0
OP000046,2026-06-05T16:29:49,STF1005,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000564,2026-06-05T16:38:35,STF1176,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000007,2026-06-05T16:43:03,STF1110,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002379,2026-06-05T16:44:09,VND2014,vendor,AeroFuel Solutions,Cargo-Manifest-System,view_manifest,standard,success,0
OP002782,2026-06-05T17:18:30,VND2019,vendor,Falcon Cargo Handling,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP002462,2026-06-05T17:23:09,STF1145,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001562,2026-06-05T17:45:08,VND2015,vendor,AeroFuel Solutions,Baggage-Handling-System,view_manifest,standard,success,0
OP000652,2026-06-05T17:53:58,VND2015,vendor,AeroFuel Solutions,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002353,2026-06-05T18:04:24,STF1043,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP001738,2026-06-05T18:07:38,STF1165,staff,,Departure-Control-System,update_schedule,standard,success,0
OP001119,2026-06-05T18:45:09,STF1157,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000812,2026-06-05T18:54:29,VND2014,vendor,AeroFuel Solutions,Departure-Control-System,admin_config_change,elevated,success,0
OP000160,2026-06-05T19:04:49,STF1110,staff,,Departure-Control-System,view_manifest,standard,denied,0
OP000414,2026-06-05T19:09:25,VND2005,vendor,AeroFuel Solutions,Airfield-Ops-Portal,export_report,standard,success,0
OP001937,2026-06-05T19:21:42,VND2014,vendor,AeroFuel Solutions,Departure-Control-System,modify_routing_rule,elevated,success,0
OP000688,2026-06-05T19:35:56,STF1127,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002742,2026-06-05T19:36:52,STF1021,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP002074,2026-06-05T19:41:31,STF1143,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000187,2026-06-05T20:00:33,VND2001,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000723,2026-06-05T20:32:33,VND2001,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,create_user,elevated,success,0
OP000389,2026-06-05T20:37:55,VND2005,vendor,AeroFuel Solutions,Airfield-Ops-Portal,create_user,elevated,success,0
OP001850,2026-06-05T20:42:52,STF1068,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002882,2026-06-05T20:45:38,STF1009,staff,,Departure-Control-System,export_report,standard,success,0
OP000601,2026-06-05T20:48:22,VND2020,vendor,Coastal Catering Co,Gate-Management-System,update_schedule,standard,success,0
OP001159,2026-06-05T20:48:25,VND2027,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,update_schedule,standard,success,0
OP001587,2026-06-05T20:52:37,STF1150,staff,,Airfield-Ops-Portal,view_manifest,standard,denied,0
OP001258,2026-06-05T20:57:12,STF1162,staff,,Departure-Control-System,create_user,elevated,success,0
OP000099,2026-06-05T21:08:14,STF1026,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001407,2026-06-05T21:13:25,STF1033,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP000655,2026-06-05T21:42:12,STF1007,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002481,2026-06-05T21:55:02,STF1131,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP000510,2026-06-06T00:35:49,VND2001,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP002130,2026-06-06T01:26:01,VND2009,vendor,Falcon Cargo Handling,Cargo-Manifest-System,view_manifest,standard,denied,0
OP001062,2026-06-06T06:58:36,STF1123,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002652,2026-06-06T07:06:35,VND2031,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001948,2026-06-06T07:34:58,VND2003,vendor,Falcon Cargo Handling,Departure-Control-System,update_schedule,standard,success,0
OP001035,2026-06-06T07:47:27,VND2005,vendor,AeroFuel Solutions,Gate-Management-System,modify_routing_rule,elevated,success,0
OP001609,2026-06-06T07:47:37,STF1150,staff,,Gate-Management-System,update_schedule,standard,success,0
OP000035,2026-06-06T07:51:50,VND2015,vendor,AeroFuel Solutions,Baggage-Handling-System,export_report,standard,success,0
OP001241,2026-06-06T07:54:52,STF1008,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002514,2026-06-06T07:57:47,STF1026,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP000986,2026-06-06T08:01:01,VND2002,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP000638,2026-06-06T08:07:14,VND2018,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000989,2026-06-06T09:35:17,VND2033,vendor,Meridian Aircraft Maintenance,Gate-Management-System,modify_routing_rule,elevated,success,0
OP000238,2026-06-06T10:39:54,VND2033,vendor,Meridian Aircraft Maintenance,Departure-Control-System,export_report,standard,success,0
OP001385,2026-06-06T10:41:39,VND2028,vendor,Horizon Cleaning Services,Cargo-Manifest-System,update_schedule,standard,success,0
OP000578,2026-06-06T10:56:46,STF1147,staff,,Airfield-Ops-Portal,download_bulk_data,elevated,success,0
OP000760,2026-06-06T11:15:04,VND2014,vendor,AeroFuel Solutions,Cargo-Manifest-System,export_report,standard,success,0
OP002606,2026-06-06T11:24:02,STF1111,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002995,2026-06-06T11:26:22,VND2001,vendor,Meridian Aircraft Maintenance,Gate-Management-System,update_schedule,standard,success,0
OP000533,2026-06-06T11:34:20,STF1153,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP002034,2026-06-06T11:47:11,STF1059,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000174,2026-06-06T11:57:19,STF1113,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP001998,2026-06-06T12:31:33,STF1069,staff,,Departure-Control-System,export_report,standard,success,0
OP001380,2026-06-06T12:35:30,VND2006,vendor,Coastal Catering Co,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP002128,2026-06-06T12:53:01,STF1127,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP002935,2026-06-06T13:13:40,STF1084,staff,,Airfield-Ops-Portal,download_bulk_data,elevated,success,0
OP000351,2026-06-06T13:27:29,VND2011,vendor,Falcon Cargo Handling,Cargo-Manifest-System,view_manifest,standard,success,0
OP002594,2026-06-06T13:50:38,VND2003,vendor,Falcon Cargo Handling,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP003042,2026-06-06T13:55:26,VND2027,vendor,Meridian Aircraft Maintenance,Gate-Management-System,view_manifest,standard,success,0
OP002281,2026-06-06T13:59:08,VND2030,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000844,2026-06-06T14:15:44,STF1165,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP001718,2026-06-06T14:21:48,STF1041,staff,,Departure-Control-System,download_bulk_data,elevated,success,0
OP002163,2026-06-06T15:25:12,VND2034,vendor,SkyLink Ground Services,Departure-Control-System,update_schedule,standard,success,0
OP000198,2026-06-06T15:30:55,VND2013,vendor,Falcon Cargo Handling,Departure-Control-System,view_manifest,standard,success,0
OP000626,2026-06-06T15:31:15,VND2007,vendor,SkyLink Ground Services,Gate-Management-System,modify_routing_rule,elevated,success,0
OP000095,2026-06-06T16:26:43,STF1115,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002376,2026-06-06T16:36:55,VND2011,vendor,Falcon Cargo Handling,Departure-Control-System,update_schedule,standard,success,0
OP000842,2026-06-06T16:39:07,VND2006,vendor,Coastal Catering Co,Airfield-Ops-Portal,admin_config_change,elevated,success,0
OP001430,2026-06-06T16:52:20,VND2010,vendor,SkyLink Ground Services,Gate-Management-System,export_report,standard,success,0
