event_id,timestamp,user_id,src_segment,dst_segment,src_ip,dst_ip,port,protocol,bytes,device_id,is_anomalous
NW004404,2026-06-02T11:10:16,VND2021,vendor-vpn,vendor-vpn,10.60.150.239,10.20.28.217,80,TCP,249017,DEV0082,0
NW006219,2026-06-02T11:13:04,STF1140,staff-ops,staff-ops,10.20.139.237,10.20.42.5,80,TCP,42887,DEV0322,0
NW003723,2026-06-02T11:15:49,STF1154,staff-ops,internet,10.20.254.106,198.51.229.12,80,TCP,274346,DEV0383,0
NW004443,2026-06-02T11:34:24,VND2030,vendor-vpn,vendor-vpn,10.60.5.26,10.20.95.89,80,TCP,392259,DEV0386,0
NW004871,2026-06-02T11:37:06,STF1040,staff-ops,staff-ops,10.20.109.159,10.20.203.49,443,TCP,204983,DEV0085,0
NW001540,2026-06-02T11:44:52,STF1088,staff-ops,internet,10.20.26.219,198.51.71.165,443,UDP,284280,DEV0195,0
NW006109,2026-06-02T11:52:41,STF1108,staff-ops,staff-ops,10.20.138.118,10.20.125.2,443,UDP,388912,DEV0149,0
NW004256,2026-06-02T11:54:10,VND2024,vendor-vpn,internet,10.60.52.153,198.51.77.77,443,TCP,45269,DEV0216,0
NW004038,2026-06-02T12:04:13,STF1048,staff-ops,staff-ops,10.20.196.158,10.20.225.121,443,TCP,56162,DEV0299,0
NW005574,2026-06-02T12:08:59,STF1082,staff-ops,staff-ops,10.20.5.253,10.20.67.198,443,TCP,133358,DEV0168,0
NW001510,2026-06-02T12:10:30,STF1133,staff-ops,internet,10.20.91.163,198.51.228.53,443,TCP,75784,DEV0114,0
NW001045,2026-06-02T12:19:16,STF1078,staff-ops,staff-ops,10.20.120.103,10.20.173.215,443,TCP,261682,DEV0001,0
NW005352,2026-06-02T12:30:07,STF1021,staff-ops,staff-ops,10.20.214.4,10.20.201.173,443,TCP,93932,DEV0368,0
NW005873,2026-06-02T12:32:52,VND2025,vendor-vpn,vendor-vpn,10.60.47.81,10.20.153.139,3389,TCP,208516,DEV0248,0
NW006095,2026-06-02T12:33:26,STF1146,staff-ops,internet,10.20.219.62,198.51.175.93,443,UDP,302955,DEV0050,0
NW006240,2026-06-02T12:43:14,STF1160,staff-ops,operational-apps,10.20.72.182,10.20.246.22,445,TCP,1208640,DEV0186,1
NW005922,2026-06-02T13:14:54,VND2030,vendor-vpn,vendor-vpn,10.60.203.34,10.20.183.192,22,TCP,301791,DEV0309,0
NW004263,2026-06-02T13:20:20,STF1007,staff-ops,internet,10.20.250.19,198.51.209.135,80,TCP,314150,DEV0300,0
NW000332,2026-06-02T13:20:22,STF1018,staff-ops,operational-apps,10.20.235.51,10.20.24.57,22,TCP,6304074,DEV0242,1
NW004767,2026-06-02T13:39:36,STF1179,staff-ops,staff-ops,10.20.57.129,10.20.63.188,22,TCP,138023,DEV0058,0
NW002105,2026-06-02T13:42:22,STF1067,staff-ops,staff-ops,10.20.98.179,10.20.249.22,22,TCP,85304,DEV0014,0
NW002764,2026-06-02T13:44:55,STF1174,staff-ops,staff-ops,10.20.55.155,10.20.184.39,80,TCP,271226,DEV0147,0
NW005995,2026-06-02T13:45:22,VND2009,vendor-vpn,vendor-vpn,10.60.35.28,10.20.247.125,80,TCP,144981,DEV0334,0
NW004001,2026-06-02T13:48:31,STF1164,staff-ops,staff-ops,10.20.171.172,10.20.65.46,443,UDP,83944,DEV0369,0
NW003187,2026-06-02T13:50:46,STF1121,staff-ops,staff-ops,10.20.221.183,10.20.24.121,8080,TCP,395429,DEV0003,0
NW002601,2026-06-02T13:55:44,STF1177,staff-ops,staff-ops,10.20.103.70,10.20.251.159,443,TCP,339570,DEV0211,0
NW005308,2026-06-02T13:55:56,STF1005,staff-ops,staff-ops,10.20.79.45,10.20.66.129,80,UDP,145480,DEV0178,0
NW001855,2026-06-02T14:02:34,VND2027,vendor-vpn,internet,10.60.36.160,198.51.32.57,8080,UDP,42893,DEV0327,0
NW005710,2026-06-02T14:03:48,VND2018,vendor-vpn,vendor-vpn,10.60.144.100,10.20.193.120,445,TCP,382340,DEV0101,0
NW003979,2026-06-02T14:22:59,STF1035,staff-ops,staff-ops,10.20.167.211,10.20.80.154,445,TCP,146894,DEV0339,0
NW005692,2026-06-02T14:23:39,STF1138,staff-ops,staff-ops,10.20.58.48,10.20.14.216,443,TCP,252369,DEV0202,0
NW006092,2026-06-02T14:34:43,STF1108,staff-ops,staff-ops,10.20.196.242,10.20.107.182,443,TCP,138856,DEV0017,0
NW000378,2026-06-02T14:37:54,VND2024,vendor-vpn,vendor-vpn,10.60.40.12,10.20.187.243,443,TCP,278542,DEV0390,0
NW000483,2026-06-02T14:48:35,VND2014,vendor-vpn,internet,10.60.108.129,198.51.22.134,443,TCP,268520,DEV0336,0
NW005016,2026-06-02T14:59:06,STF1019,staff-ops,internet,10.20.111.203,198.51.129.94,8080,TCP,224548,DEV0252,0
NW001900,2026-06-02T15:05:19,VND2013,vendor-vpn,vendor-vpn,10.60.129.90,10.20.23.51,443,UDP,33568,DEV0197,0
NW004325,2026-06-02T15:06:00,VND2004,vendor-vpn,vendor-vpn,10.60.125.212,10.20.42.32,443,TCP,334534,DEV0120,0
NW000589,2026-06-02T15:09:24,STF1174,staff-ops,internet,10.20.46.10,198.51.188.119,443,TCP,35912,DEV0316,0
NW001839,2026-06-02T15:11:00,STF1130,staff-ops,staff-ops,10.20.49.237,10.20.154.210,443,TCP,84256,DEV0388,0
NW005168,2026-06-02T15:29:46,STF1104,staff-ops,staff-ops,10.20.186.2,10.20.248.105,80,TCP,70325,DEV0397,0
NW000569,2026-06-02T15:32:32,STF1010,staff-ops,staff-ops,10.20.123.76,10.20.122.206,443,TCP,298578,DEV0358,0
NW005933,2026-06-02T15:33:07,VND2016,vendor-vpn,internet,10.60.17.139,198.51.86.250,443,TCP,305408,DEV0367,0
NW002127,2026-06-02T15:36:54,VND2002,vendor-vpn,vendor-vpn,10.60.90.143,10.20.54.84,443,TCP,214868,DEV0020,0
NW006270,2026-06-02T15:39:41,VND2007,vendor-vpn,internet,10.60.130.91,198.51.113.18,443,TCP,63055,DEV0177,0
NW002842,2026-06-02T16:02:00,STF1150,staff-ops,internet,10.20.193.89,198.51.30.77,80,TCP,192923,DEV0346,0
NW003886,2026-06-02T16:11:28,VND2015,vendor-vpn,vendor-vpn,10.60.152.97,10.20.69.70,443,TCP,246956,DEV0226,0
NW005606,2026-06-02T16:12:24,STF1129,staff-ops,internet,10.20.129.52,198.51.48.135,8080,TCP,240719,DEV0204,0
NW003718,2026-06-02T16:19:56,VND2030,vendor-vpn,vendor-vpn,10.60.75.109,10.20.237.107,22,TCP,120954,DEV0270,0
NW001488,2026-06-02T16:25:48,STF1030,staff-ops,staff-ops,10.20.190.182,10.20.248.216,443,UDP,61629,DEV0181,0
NW004755,2026-06-02T16:27:28,VND2009,vendor-vpn,vendor-vpn,10.60.16.42,10.20.17.62,443,UDP,350325,DEV0376,0
NW001548,2026-06-02T16:31:03,STF1007,staff-ops,internet,10.20.40.165,198.51.185.54,80,TCP,384293,DEV0235,0
NW002917,2026-06-02T16:39:42,STF1091,staff-ops,staff-ops,10.20.55.221,10.20.184.73,443,TCP,152241,DEV0202,0
NW001034,2026-06-02T16:45:35,STF1088,staff-ops,staff-ops,10.20.125.151,10.20.130.2,3389,TCP,157608,DEV0121,0
NW000384,2026-06-02T16:50:18,STF1051,staff-ops,staff-ops,10.20.99.74,10.20.21.143,443,TCP,282873,DEV0368,0
NW003567,2026-06-02T17:03:31,STF1035,staff-ops,staff-ops,10.20.27.182,10.20.5.160,443,TCP,377619,DEV0224,0
NW004987,2026-06-02T17:06:58,STF1171,staff-ops,staff-ops,10.20.92.63,10.20.130.191,80,TCP,268895,DEV0134,0
NW002115,2026-06-02T17:10:02,VND2004,vendor-vpn,vendor-vpn,10.60.228.211,10.20.129.43,22,TCP,10805,DEV0376,0
NW000014,2026-06-02T17:11:41,STF1118,staff-ops,staff-ops,10.20.115.245,10.20.208.210,8080,UDP,333578,DEV0052,0
NW003868,2026-06-02T17:17:54,STF1015,staff-ops,staff-ops,10.20.166.233,10.20.157.80,22,TCP,286348,DEV0370,0
NW003932,2026-06-02T17:24:04,STF1153,staff-ops,staff-ops,10.20.129.162,10.20.16.7,22,TCP,82731,DEV0368,0
NW003960,2026-06-02T17:36:50,STF1085,staff-ops,staff-ops,10.20.228.49,10.20.240.46,443,TCP,267725,DEV0203,0
NW004301,2026-06-02T17:43:13,VND2009,vendor-vpn,vendor-vpn,10.60.151.196,10.20.43.229,443,TCP,44725,DEV0108,0
NW000141,2026-06-02T17:52:27,STF1126,staff-ops,staff-ops,10.20.125.36,10.20.13.7,8080,TCP,271195,DEV0140,0
NW006253,2026-06-02T18:09:28,STF1044,staff-ops,staff-ops,10.20.214.245,10.20.207.74,3389,TCP,31171,DEV0298,0
NW002189,2026-06-02T18:11:27,VND2029,vendor-vpn,vendor-vpn,10.60.193.175,10.20.67.115,443,UDP,307005,DEV0074,0
NW000756,2026-06-02T18:15:58,VND2001,vendor-vpn,internet,10.60.238.199,198.51.141.208,3389,TCP,274382,DEV0334,0
NW004606,2026-06-02T18:22:07,STF1051,staff-ops,staff-ops,10.20.105.11,10.20.131.58,22,TCP,21597,DEV0384,0
NW000050,2026-06-02T18:42:39,STF1053,staff-ops,staff-ops,10.20.202.122,10.20.10.183,443,TCP,89834,DEV0281,0
NW006222,2026-06-02T18:48:10,STF1114,staff-ops,staff-ops,10.20.68.100,10.20.44.88,443,UDP,124183,DEV0187,0
NW000150,2026-06-02T18:48:20,STF1017,staff-ops,staff-ops,10.20.194.21,10.20.192.81,22,TCP,71539,DEV0090,0
NW001979,2026-06-02T18:53:22,STF1135,staff-ops,staff-ops,10.20.134.81,10.20.230.75,22,TCP,248684,DEV0072,0
NW004297,2026-06-02T18:55:01,STF1033,staff-ops,internet,10.20.27.122,198.51.213.54,22,UDP,39597,DEV0213,0
NW003189,2026-06-02T18:57:25,STF1043,staff-ops,staff-ops,10.20.53.122,10.20.225.112,80,UDP,162623,DEV0184,0
NW004515,2026-06-02T18:58:32,STF1095,staff-ops,staff-ops,10.20.158.208,10.20.2.67,445,TCP,179045,DEV0280,0
NW003922,2026-06-02T19:03:26,STF1036,staff-ops,internet,10.20.76.92,198.51.139.93,443,TCP,290927,DEV0360,0
NW004314,2026-06-02T19:05:40,STF1076,staff-ops,internet,10.20.219.183,198.51.12.61,443,TCP,134389,DEV0353,0
NW001456,2026-06-02T19:14:57,STF1127,staff-ops,staff-ops,10.20.213.175,10.20.112.126,5432,TCP,163425,DEV0241,0
NW004012,2026-06-02T19:19:45,STF1003,staff-ops,internet,10.20.173.157,198.51.117.61,443,TCP,51427,DEV0357,0
NW005600,2026-06-02T19:26:19,STF1092,staff-ops,staff-ops,10.20.240.197,10.20.151.9,443,UDP,174144,DEV0019,0
NW006045,2026-06-02T19:36:46,STF1053,staff-ops,staff-ops,10.20.197.111,10.20.6.246,443,UDP,229430,DEV0086,0
NW004701,2026-06-02T19:39:12,STF1064,staff-ops,staff-ops,10.20.24.175,10.20.210.166,443,TCP,329746,DEV0007,0
NW004362,2026-06-02T19:40:00,STF1140,staff-ops,staff-ops,10.20.212.81,10.20.46.215,443,UDP,129643,DEV0139,0
NW004477,2026-06-02T19:40:49,STF1159,staff-ops,internet,10.20.218.61,198.51.174.129,80,UDP,149187,DEV0115,0
NW004789,2026-06-02T20:04:24,VND2001,vendor-vpn,vendor-vpn,10.60.228.12,10.20.7.111,8080,TCP,147929,DEV0169,0
NW004222,2026-06-02T20:07:17,VND2019,vendor-vpn,vendor-vpn,10.60.232.68,10.20.177.207,443,TCP,107688,DEV0168,0
NW005084,2026-06-02T20:08:16,STF1162,staff-ops,internet,10.20.117.249,198.51.137.224,445,UDP,188093,DEV0285,0
NW004093,2026-06-02T20:08:20,VND2013,vendor-vpn,vendor-vpn,10.60.203.227,10.20.75.253,443,UDP,150994,DEV0102,0
NW001058,2026-06-02T20:10:04,STF1144,staff-ops,staff-ops,10.20.238.221,10.20.212.97,8080,TCP,315363,DEV0272,0
NW005014,2026-06-02T20:14:09,STF1055,staff-ops,staff-ops,10.20.116.197,10.20.49.89,80,TCP,209114,DEV0047,0
NW006248,2026-06-02T20:18:53,STF1007,staff-ops,staff-ops,10.20.157.36,10.20.253.133,22,TCP,14533,DEV0016,0
NW001243,2026-06-02T20:32:11,STF1090,staff-ops,staff-ops,10.20.79.170,10.20.173.92,443,TCP,336812,DEV0084,0
NW006203,2026-06-02T20:35:28,STF1150,staff-ops,staff-ops,10.20.143.134,10.20.238.128,443,TCP,304077,DEV0378,0
NW002201,2026-06-02T20:44:20,VND2032,vendor-vpn,vendor-vpn,10.60.53.1,10.20.33.78,80,TCP,100586,DEV0375,0
NW005975,2026-06-02T20:45:58,STF1019,staff-ops,staff-ops,10.20.152.193,10.20.235.13,443,TCP,200466,DEV0352,0
NW002308,2026-06-02T20:46:17,STF1062,staff-ops,staff-ops,10.20.159.90,10.20.241.254,5432,TCP,116043,DEV0208,0
NW004360,2026-06-02T20:46:50,STF1099,staff-ops,staff-ops,10.20.128.10,10.20.175.220,8080,TCP,238847,DEV0200,0
NW001014,2026-06-02T20:59:10,VND2019,vendor-vpn,vendor-vpn,10.60.100.12,10.20.82.31,443,TCP,53507,DEV0131,0
NW003470,2026-06-02T21:01:49,STF1061,staff-ops,staff-ops,10.20.190.193,10.20.118.100,22,TCP,194069,DEV0330,0
NW005346,2026-06-02T21:15:46,STF1052,staff-ops,staff-ops,10.20.95.116,10.20.75.52,443,TCP,352245,DEV0346,0
NW004351,2026-06-02T21:25:01,STF1093,staff-ops,staff-ops,10.20.176.89,10.20.7.119,443,TCP,305856,DEV0084,0
NW000278,2026-06-02T21:43:04,VND2008,vendor-vpn,vendor-vpn,10.60.207.106,10.20.125.82,443,TCP,375215,DEV0228,0
NW003540,2026-06-02T21:43:30,STF1069,staff-ops,staff-ops,10.20.211.210,10.20.247.189,80,UDP,359617,DEV0100,0
NW004259,2026-06-02T21:45:46,STF1007,staff-ops,staff-ops,10.20.66.101,10.20.98.172,80,TCP,20542,DEV0008,0
NW003701,2026-06-02T21:50:19,STF1121,staff-ops,staff-ops,10.20.13.246,10.20.162.156,443,TCP,219964,DEV0391,0
NW003098,2026-06-02T23:29:04,VND2023,vendor-vpn,operational-apps,10.60.18.153,10.20.47.245,3389,TCP,8024433,DEV0144,1
NW003377,2026-06-02T23:40:25,STF1100,staff-ops,staff-ops,10.20.32.35,10.20.149.110,8080,TCP,75715,DEV0304,0
NW001091,2026-06-02T23:59:49,STF1023,staff-ops,staff-ops,10.20.0.73,10.20.13.30,445,TCP,140853,DEV0279,0
NW001119,2026-06-03T01:48:20,STF1087,staff-ops,staff-ops,10.20.215.113,10.20.117.159,445,TCP,9797,DEV0127,0
NW001430,2026-06-03T02:15:54,STF1082,staff-ops,internet,10.20.204.231,198.51.160.2,22,TCP,351069,DEV0275,0
NW004513,2026-06-03T02:40:13,STF1008,staff-ops,internet,10.20.155.142,198.51.6.252,443,TCP,342607,DEV0067,0
NW003382,2026-06-03T02:45:25,STF1028,staff-ops,staff-ops,10.20.160.149,10.20.243.2,443,TCP,291796,DEV0181,0
NW003190,2026-06-03T04:17:44,VND2033,vendor-vpn,operational-apps,10.60.111.49,10.20.107.225,3389,TCP,4346426,DEV0205,1
NW003925,2026-06-03T04:22:54,STF1169,staff-ops,operational-apps,10.20.146.194,10.20.59.99,22,TCP,2012818,DEV0078,1
NW000280,2026-06-03T06:04:12,STF1099,staff-ops,staff-ops,10.20.178.111,10.20.251.6,8080,UDP,332205,DEV0215,0
NW004293,2026-06-03T06:04:56,VND2015,vendor-vpn,vendor-vpn,10.60.181.44,10.20.11.16,8080,TCP,307712,DEV0180,0
NW006301,2026-06-03T06:18:58,STF1040,staff-ops,staff-ops,10.20.175.239,10.20.203.134,443,TCP,212048,DEV0005,0
NW005977,2026-06-03T06:22:39,STF1029,staff-ops,staff-ops,10.20.107.123,10.20.74.21,22,TCP,153977,DEV0297,0
NW004342,2026-06-03T06:24:06,STF1130,staff-ops,staff-ops,10.20.154.190,10.20.239.172,5432,TCP,170572,DEV0173,0
NW002582,2026-06-03T06:24:44,VND2006,vendor-vpn,vendor-vpn,10.60.177.217,10.20.175.26,443,TCP,199482,DEV0138,0
NW001227,2026-06-03T06:26:57,STF1143,staff-ops,staff-ops,10.20.248.17,10.20.166.49,443,TCP,334424,DEV0076,0
NW005449,2026-06-03T06:31:44,STF1072,staff-ops,staff-ops,10.20.180.181,10.20.67.23,443,TCP,349916,DEV0112,0
NW002593,2026-06-03T06:32:32,STF1102,staff-ops,staff-ops,10.20.225.63,10.20.131.62,8080,TCP,21305,DEV0158,0
NW003229,2026-06-03T06:35:19,STF1105,staff-ops,staff-ops,10.20.214.201,10.20.227.248,22,TCP,120910,DEV0367,0
NW001096,2026-06-03T06:43:53,STF1152,staff-ops,internet,10.20.174.215,198.51.93.86,443,TCP,298570,DEV0001,0
NW000908,2026-06-03T06:49:26,STF1033,staff-ops,staff-ops,10.20.219.84,10.20.98.128,443,TCP,217124,DEV0166,0
NW005366,2026-06-03T06:53:31,STF1032,staff-ops,staff-ops,10.20.177.143,10.20.64.216,8080,UDP,43642,DEV0259,0
NW000672,2026-06-03T07:07:25,VND2032,vendor-vpn,vendor-vpn,10.60.150.25,10.20.86.9,8080,TCP,48588,DEV0220,0
NW004638,2026-06-03T07:09:44,STF1103,staff-ops,internet,10.20.92.142,198.51.18.222,22,TCP,392817,DEV0258,0
NW005230,2026-06-03T07:10:52,STF1100,staff-ops,staff-ops,10.20.99.126,10.20.9.195,80,TCP,126685,DEV0381,0
NW004307,2026-06-03T07:20:29,STF1071,staff-ops,internet,10.20.71.34,198.51.252.218,443,TCP,32153,DEV0123,0
NW005986,2026-06-03T07:20:29,STF1032,staff-ops,staff-ops,10.20.77.71,10.20.231.94,443,TCP,15951,DEV0324,0
NW001009,2026-06-03T07:21:06,STF1098,staff-ops,operational-apps,10.20.171.49,10.20.132.14,5432,UDP,709431,DEV0260,1
NW002570,2026-06-03T07:22:30,STF1022,staff-ops,staff-ops,10.20.74.216,10.20.237.53,443,TCP,155937,DEV0048,0
NW004961,2026-06-03T07:26:00,STF1063,staff-ops,staff-ops,10.20.114.190,10.20.154.36,80,TCP,72775,DEV0070,0
NW004104,2026-06-03T07:32:05,STF1046,staff-ops,staff-ops,10.20.194.78,10.20.12.52,8080,TCP,24162,DEV0070,0
NW000708,2026-06-03T07:43:46,STF1023,staff-ops,staff-ops,10.20.218.142,10.20.126.89,80,TCP,117798,DEV0154,0
NW006282,2026-06-03T07:48:19,VND2034,vendor-vpn,vendor-vpn,10.60.184.33,10.20.242.251,443,TCP,11232,DEV0017,0
NW001473,2026-06-03T07:53:35,STF1171,staff-ops,staff-ops,10.20.97.170,10.20.26.52,8080,TCP,117814,DEV0087,0
NW003398,2026-06-03T08:01:14,STF1068,staff-ops,staff-ops,10.20.5.17,10.20.190.1,22,TCP,305382,DEV0090,0
NW002284,2026-06-03T08:11:17,STF1179,staff-ops,staff-ops,10.20.166.35,10.20.100.77,80,UDP,36067,DEV0064,0
NW000217,2026-06-03T08:33:59,VND2019,vendor-vpn,vendor-vpn,10.60.105.34,10.20.36.8,8080,TCP,238313,DEV0134,0
NW001372,2026-06-03T08:34:46,VND2030,vendor-vpn,vendor-vpn,10.60.159.234,10.20.223.5,80,TCP,58857,DEV0106,0
NW001866,2026-06-03T08:36:24,VND2005,vendor-vpn,internet,10.60.241.34,198.51.80.229,22,TCP,253011,DEV0297,0
NW003772,2026-06-03T08:39:51,STF1167,staff-ops,staff-ops,10.20.189.239,10.20.137.37,443,TCP,160942,DEV0388,0
NW002587,2026-06-03T08:42:37,STF1092,staff-ops,staff-ops,10.20.4.206,10.20.186.123,443,UDP,27515,DEV0093,0
NW003436,2026-06-03T08:42:55,VND2011,vendor-vpn,internet,10.60.126.134,198.51.144.137,80,UDP,240234,DEV0221,0
NW004812,2026-06-03T08:48:57,STF1103,staff-ops,staff-ops,10.20.7.39,10.20.1.144,445,TCP,188848,DEV0376,0
NW003273,2026-06-03T08:49:05,STF1178,staff-ops,internet,10.20.171.13,198.51.102.69,8080,TCP,101202,DEV0160,0
NW004647,2026-06-03T08:57:17,VND2000,vendor-vpn,internet,10.60.187.67,198.51.169.66,443,UDP,111497,DEV0031,0
NW005872,2026-06-03T09:01:21,STF1099,staff-ops,staff-ops,10.20.227.116,10.20.153.233,443,TCP,231124,DEV0256,0
NW005798,2026-06-03T09:12:19,STF1101,staff-ops,staff-ops,10.20.223.222,10.20.231.103,443,UDP,151101,DEV0187,0
NW005711,2026-06-03T09:15:09,VND2026,vendor-vpn,vendor-vpn,10.60.182.18,10.20.76.19,22,TCP,358404,DEV0049,0
NW005963,2026-06-03T09:16:51,STF1033,staff-ops,staff-ops,10.20.55.219,10.20.231.178,3389,TCP,219256,DEV0280,0
NW000400,2026-06-03T09:27:36,VND2002,vendor-vpn,vendor-vpn,10.60.97.149,10.20.113.109,443,TCP,30987,DEV0038,0
NW000932,2026-06-03T09:33:01,VND2020,vendor-vpn,internet,10.60.181.199,198.51.187.9,8080,TCP,86228,DEV0280,0
NW004981,2026-06-03T09:36:26,STF1111,staff-ops,staff-ops,10.20.146.45,10.20.196.171,3389,TCP,11655,DEV0099,0
NW000690,2026-06-03T09:41:59,STF1037,staff-ops,staff-ops,10.20.209.37,10.20.141.128,443,TCP,120270,DEV0386,0
NW004409,2026-06-03T09:57:37,STF1152,staff-ops,staff-ops,10.20.123.127,10.20.208.216,443,TCP,231336,DEV0055,0
NW003943,2026-06-03T09:57:47,STF1092,staff-ops,staff-ops,10.20.226.194,10.20.129.72,443,TCP,120684,DEV0333,0
NW001105,2026-06-03T10:03:06,STF1099,staff-ops,staff-ops,10.20.131.76,10.20.24.200,443,TCP,146998,DEV0086,0
NW005967,2026-06-03T10:16:19,VND2027,vendor-vpn,vendor-vpn,10.60.20.254,10.20.136.124,80,TCP,340851,DEV0018,0
NW002126,2026-06-03T10:17:56,STF1138,staff-ops,staff-ops,10.20.197.112,10.20.119.252,443,UDP,37222,DEV0377,0
NW004261,2026-06-03T10:23:48,STF1155,staff-ops,staff-ops,10.20.123.49,10.20.57.250,22,UDP,13608,DEV0141,0
NW004026,2026-06-03T10:48:33,VND2008,vendor-vpn,vendor-vpn,10.60.237.246,10.20.104.167,443,TCP,394955,DEV0075,0
NW002657,2026-06-03T11:05:12,STF1105,staff-ops,staff-ops,10.20.190.75,10.20.90.5,443,TCP,366175,DEV0303,0
NW003202,2026-06-03T11:38:11,STF1013,staff-ops,staff-ops,10.20.119.84,10.20.14.88,80,TCP,370450,DEV0137,0
NW004054,2026-06-03T11:41:37,STF1168,staff-ops,staff-ops,10.20.146.16,10.20.182.182,443,UDP,161538,DEV0238,0
NW006296,2026-06-03T12:22:28,VND2001,vendor-vpn,vendor-vpn,10.60.53.156,10.20.191.205,443,TCP,52230,DEV0257,0
NW005577,2026-06-03T12:28:02,STF1163,staff-ops,staff-ops,10.20.1.133,10.20.83.176,443,TCP,325987,DEV0318,0
NW005183,2026-06-03T12:30:07,STF1062,staff-ops,staff-ops,10.20.99.214,10.20.104.24,443,TCP,324746,DEV0152,0
NW005693,2026-06-03T12:35:50,VND2011,vendor-vpn,internet,10.60.39.174,198.51.88.19,8080,TCP,249239,DEV0334,0
NW001585,2026-06-03T12:36:50,STF1173,staff-ops,internet,10.20.188.190,198.51.17.199,443,TCP,319227,DEV0066,0
NW005605,2026-06-03T12:37:06,STF1007,staff-ops,staff-ops,10.20.104.42,10.20.196.225,443,TCP,226594,DEV0395,0
NW006329,2026-06-03T12:44:52,VND2006,vendor-vpn,vendor-vpn,10.60.185.28,10.20.159.25,443,TCP,224705,DEV0060,0
NW000213,2026-06-03T12:50:15,VND2028,vendor-vpn,vendor-vpn,10.60.200.55,10.20.210.40,8080,TCP,208316,DEV0174,0
NW004957,2026-06-03T12:56:57,VND2028,vendor-vpn,vendor-vpn,10.60.135.177,10.20.151.105,443,TCP,230721,DEV0161,0
NW002542,2026-06-03T13:01:35,STF1152,staff-ops,internet,10.20.182.111,198.51.189.44,443,TCP,39641,DEV0236,0
NW000707,2026-06-03T13:09:34,STF1030,staff-ops,internet,10.20.122.241,198.51.67.7,3389,TCP,120145,DEV0210,0
NW000626,2026-06-03T13:20:23,STF1134,staff-ops,staff-ops,10.20.181.1,10.20.10.219,8080,TCP,317398,DEV0354,0
NW000640,2026-06-03T13:21:14,STF1010,staff-ops,internet,10.20.169.131,198.51.191.196,3389,TCP,19512,DEV0271,0
NW000379,2026-06-03T13:33:05,STF1153,staff-ops,staff-ops,10.20.30.94,10.20.71.174,22,UDP,319732,DEV0317,0
NW001235,2026-06-03T13:35:31,STF1102,staff-ops,staff-ops,10.20.183.49,10.20.87.192,8080,TCP,21202,DEV0167,0
NW001480,2026-06-03T13:37:29,VND2025,vendor-vpn,vendor-vpn,10.60.171.29,10.20.247.28,22,TCP,199860,DEV0399,0
NW005849,2026-06-03T13:45:54,VND2031,vendor-vpn,vendor-vpn,10.60.223.150,10.20.251.215,443,TCP,227486,DEV0285,0
NW004268,2026-06-03T13:53:22,STF1142,staff-ops,staff-ops,10.20.30.163,10.20.184.117,443,TCP,125506,DEV0363,0
NW003757,2026-06-03T14:12:11,STF1056,staff-ops,staff-ops,10.20.133.245,10.20.206.106,80,TCP,110472,DEV0122,0
NW000776,2026-06-03T14:26:57,STF1077,staff-ops,internet,10.20.241.53,198.51.143.225,443,TCP,264294,DEV0377,0
NW003869,2026-06-03T14:29:02,STF1082,staff-ops,internet,10.20.130.248,198.51.128.171,443,TCP,38497,DEV0121,0
NW000528,2026-06-03T14:44:31,STF1044,staff-ops,internet,10.20.111.123,198.51.194.236,443,TCP,49225,DEV0194,0
NW003557,2026-06-03T14:47:05,STF1176,staff-ops,staff-ops,10.20.50.129,10.20.147.151,443,TCP,31115,DEV0357,0
NW000389,2026-06-03T14:49:20,STF1078,staff-ops,staff-ops,10.20.40.253,10.20.29.43,443,TCP,176202,DEV0145,0
NW001980,2026-06-03T14:50:18,STF1035,staff-ops,staff-ops,10.20.44.147,10.20.189.64,80,TCP,295367,DEV0313,0
NW000196,2026-06-03T14:54:03,STF1068,staff-ops,staff-ops,10.20.198.222,10.20.249.96,3389,TCP,159285,DEV0359,0
NW001319,2026-06-03T15:02:39,VND2026,vendor-vpn,vendor-vpn,10.60.229.132,10.20.143.20,443,TCP,306980,DEV0282,0
NW005282,2026-06-03T15:06:12,STF1057,staff-ops,internet,10.20.113.189,198.51.181.149,22,TCP,239815,DEV0017,0
NW005915,2026-06-03T15:16:27,STF1100,staff-ops,staff-ops,10.20.105.82,10.20.122.8,443,TCP,25435,DEV0041,0
NW002022,2026-06-03T15:19:40,STF1114,staff-ops,internet,10.20.80.118,198.51.69.50,8080,TCP,184882,DEV0087,0
NW003897,2026-06-03T15:28:46,STF1058,staff-ops,staff-ops,10.20.87.22,10.20.2.199,22,TCP,163454,DEV0320,0
NW006152,2026-06-03T15:31:01,VND2033,vendor-vpn,vendor-vpn,10.60.203.98,10.20.95.92,8080,TCP,192742,DEV0275,0
NW004049,2026-06-03T15:32:30,STF1012,staff-ops,staff-ops,10.20.92.141,10.20.112.166,443,UDP,94958,DEV0248,0
NW003660,2026-06-03T15:39:36,STF1063,staff-ops,internet,10.20.96.40,198.51.29.10,443,UDP,265893,DEV0128,0
NW000248,2026-06-03T15:44:12,STF1159,staff-ops,staff-ops,10.20.86.171,10.20.104.139,443,TCP,190136,DEV0170,0
NW002157,2026-06-03T15:53:25,STF1079,staff-ops,staff-ops,10.20.108.251,10.20.76.126,443,TCP,204833,DEV0360,0
