event_id,timestamp,user_id,role,department_or_vendor,resource,auth_method,outcome,location,is_anomalous
IA005118,2026-06-02T17:07:39,VND2004,vendor,Falcon Cargo Handling,Baggage-Handling-System,badge+pin,success,vendor-remote-site,0
IA000500,2026-06-02T17:11:41,STF1084,staff,IT,Departure-Control-System,badge+pin,success,airport-terminal,0
IA001570,2026-06-02T17:14:48,STF1101,staff,Retail Concessions,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA002575,2026-06-02T17:17:59,VND2002,vendor,Horizon Cleaning Services,Retail-POS-Backend,sso_mfa,success,vendor-remote-site,0
IA005688,2026-06-02T17:45:34,VND2006,vendor,Coastal Catering Co,Gate-Management-System,vpn_password,success,vendor-remote-site,0
IA002100,2026-06-02T17:51:02,STF1170,staff,Baggage Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA001039,2026-06-02T17:55:09,VND2017,vendor,Horizon Cleaning Services,HR-Self-Service,badge+pin,success,airport-terminal,0
IA003662,2026-06-02T18:21:11,STF1087,staff,Ground Operations,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA005304,2026-06-02T18:28:41,STF1043,staff,Cargo,Staff-VPN,badge+pin,success,airport-terminal,0
IA002905,2026-06-02T18:44:24,STF1053,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA000721,2026-06-02T18:47:50,STF1065,staff,Security,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA005214,2026-06-02T18:51:21,VND2018,vendor,Falcon Cargo Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA000410,2026-06-02T19:12:02,STF1071,staff,Cargo,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA001205,2026-06-02T19:18:11,VND2008,vendor,SkyLink Ground Services,Departure-Control-System,vpn_password,success,vendor-remote-site,0
IA002998,2026-06-02T19:21:41,STF1104,staff,Gate Services,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA005457,2026-06-02T19:21:42,STF1006,staff,Retail Concessions,Departure-Control-System,sso_password,success,airport-terminal,0
IA000632,2026-06-02T19:22:19,STF1158,staff,Baggage Handling,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA002637,2026-06-02T19:22:21,STF1119,staff,Baggage Handling,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA005984,2026-06-02T19:29:08,STF1011,staff,Retail Concessions,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA002079,2026-06-02T19:35:53,VND2027,vendor,Meridian Aircraft Maintenance,Departure-Control-System,vpn_password,success,vendor-remote-site,0
IA000020,2026-06-02T19:36:00,STF1031,staff,Cargo,HR-Self-Service,sso_password,success,airport-terminal,0
IA001559,2026-06-02T19:39:56,STF1106,staff,Retail Concessions,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA000908,2026-06-02T19:52:57,STF1168,staff,Gate Services,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005697,2026-06-02T19:55:24,STF1158,staff,Baggage Handling,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA002289,2026-06-02T20:03:07,VND2021,vendor,Falcon Cargo Handling,HR-Self-Service,sso_mfa,success,vendor-remote-site,0
IA001249,2026-06-02T20:03:52,VND2014,vendor,AeroFuel Solutions,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA005138,2026-06-02T20:11:52,VND2013,vendor,Falcon Cargo Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003353,2026-06-02T20:13:50,STF1086,staff,Baggage Handling,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA004332,2026-06-02T20:17:37,STF1105,staff,Baggage Handling,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA001363,2026-06-02T20:19:33,STF1017,staff,Gate Services,Maintenance-Ticketing,sso_password,fail,airport-terminal,0
IA003089,2026-06-02T20:22:02,STF1099,staff,Baggage Handling,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA003693,2026-06-02T20:22:15,STF1049,staff,Retail Concessions,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA002054,2026-06-02T20:40:12,STF1172,staff,Ground Operations,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA000892,2026-06-02T20:46:53,STF1159,staff,Engineering & Maintenance,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA004850,2026-06-02T20:47:07,STF1157,staff,Gate Services,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000540,2026-06-02T20:47:38,STF1142,staff,Gate Services,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA001566,2026-06-02T20:52:49,VND2028,vendor,Horizon Cleaning Services,Maintenance-Ticketing,sso_password,success,vendor-remote-site,0
IA000800,2026-06-02T20:53:07,STF1038,staff,Retail Concessions,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA002882,2026-06-02T20:54:16,STF1105,staff,Baggage Handling,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000522,2026-06-02T21:00:06,STF1075,staff,Gate Services,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005890,2026-06-02T21:01:13,STF1018,staff,Engineering & Maintenance,Departure-Control-System,badge+pin,success,airport-terminal,0
IA002655,2026-06-02T21:04:35,STF1007,staff,Baggage Handling,Staff-VPN,sso_mfa,success,airport-terminal,0
IA005011,2026-06-02T21:04:52,STF1091,staff,IT,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA004875,2026-06-02T21:07:03,VND2004,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005919,2026-06-02T21:11:52,VND2017,vendor,Horizon Cleaning Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA002851,2026-06-02T21:14:06,STF1016,staff,Gate Services,Staff-VPN,badge+pin,success,airport-terminal,0
IA003403,2026-06-02T21:15:12,STF1108,staff,Security,Cargo-Manifest-System,badge+pin,fail,airport-terminal,0
IA002579,2026-06-02T21:19:35,STF1070,staff,Ground Operations,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA002639,2026-06-02T21:26:09,STF1035,staff,Retail Concessions,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA003382,2026-06-02T21:28:55,STF1174,staff,Ground Operations,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA000046,2026-06-02T21:29:30,STF1170,staff,Baggage Handling,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA003961,2026-06-02T21:49:17,STF1106,staff,Retail Concessions,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA004231,2026-06-02T21:51:02,STF1125,staff,Retail Concessions,HR-Self-Service,vpn_password,success,airport-terminal,0
IA003410,2026-06-02T21:51:59,STF1057,staff,Cargo,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA005892,2026-06-02T21:55:57,STF1146,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA004114,2026-06-02T23:11:59,STF1038,staff,Retail Concessions,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA002902,2026-06-03T00:10:24,STF1146,staff,Ground Operations,Gate-Management-System,sso_password,success,airport-terminal,0
IA004076,2026-06-03T01:19:05,STF1089,staff,Retail Concessions,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA000244,2026-06-03T01:52:57,STF1030,staff,Baggage Handling,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA001134,2026-06-03T03:00:53,STF1162,staff,Ground Operations,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA004531,2026-06-03T03:09:52,STF1067,staff,IT,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA000730,2026-06-03T03:13:39,VND2021,vendor,Falcon Cargo Handling,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA004573,2026-06-03T04:22:49,STF1013,staff,Cargo,Staff-VPN,sso_mfa,success,airport-terminal,0
IA003226,2026-06-03T06:01:22,VND2012,vendor,AeroFuel Solutions,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA000087,2026-06-03T06:08:42,STF1143,staff,Engineering & Maintenance,Retail-POS-Backend,vpn_certificate,success,airport-terminal,0
IA003633,2026-06-03T06:12:20,STF1081,staff,Cargo,Maintenance-Ticketing,sso_password,fail,airport-terminal,0
IA003818,2026-06-03T06:16:01,VND2008,vendor,SkyLink Ground Services,Maintenance-Ticketing,badge+pin,success,vendor-remote-site,0
IA004799,2026-06-03T06:22:10,STF1141,staff,Retail Concessions,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005805,2026-06-03T06:25:37,VND2034,vendor,SkyLink Ground Services,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA001739,2026-06-03T06:28:34,STF1113,staff,IT,Baggage-Handling-System,vpn_password,success,airport-terminal,0
IA001975,2026-06-03T06:29:51,STF1045,staff,Baggage Handling,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA002195,2026-06-03T06:33:32,STF1167,staff,Retail Concessions,Departure-Control-System,sso_password,success,airport-terminal,1
IA004359,2026-06-03T06:51:22,STF1068,staff,Ground Operations,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA003682,2026-06-03T07:00:23,STF1045,staff,Baggage Handling,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA001463,2026-06-03T07:09:26,STF1063,staff,Retail Concessions,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA000967,2026-06-03T07:15:24,STF1150,staff,IT,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA000885,2026-06-03T07:19:52,VND2026,vendor,Horizon Cleaning Services,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA001637,2026-06-03T07:27:04,STF1002,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA005140,2026-06-03T07:32:43,STF1049,staff,Retail Concessions,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA001380,2026-06-03T07:40:34,STF1104,staff,Gate Services,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA002129,2026-06-03T07:47:28,STF1013,staff,Cargo,Staff-VPN,badge+pin,success,airport-terminal,0
IA001081,2026-06-03T07:53:57,STF1026,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA003689,2026-06-03T08:25:07,VND2010,vendor,SkyLink Ground Services,HR-Self-Service,vpn_password,success,airport-terminal,0
IA001539,2026-06-03T08:30:23,VND2007,vendor,SkyLink Ground Services,Baggage-Handling-System,vpn_password,success,airport-terminal,0
IA004574,2026-06-03T08:33:37,STF1161,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,0
IA006123,2026-06-03T08:54:45,STF1089,staff,Retail Concessions,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA001049,2026-06-03T09:26:19,STF1012,staff,IT,Retail-POS-Backend,vpn_certificate,success,airport-terminal,0
IA003917,2026-06-03T09:33:05,STF1023,staff,Baggage Handling,Departure-Control-System,sso_password,success,airport-terminal,0
IA003754,2026-06-03T09:37:43,STF1064,staff,Cargo,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA000057,2026-06-03T09:55:23,STF1010,staff,Gate Services,HR-Self-Service,sso_password,success,airport-terminal,0
IA001210,2026-06-03T10:07:55,STF1046,staff,Cargo,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005479,2026-06-03T10:17:05,STF1087,staff,Ground Operations,Departure-Control-System,vpn_certificate,fail,airport-terminal,0
IA003141,2026-06-03T10:27:12,STF1146,staff,Ground Operations,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA005222,2026-06-03T10:46:38,STF1067,staff,IT,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA003565,2026-06-03T10:54:59,STF1022,staff,Ground Operations,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA002820,2026-06-03T11:19:58,STF1149,staff,Cargo,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA000974,2026-06-03T11:23:31,VND2006,vendor,Coastal Catering Co,Staff-VPN,sso_mfa,success,vendor-remote-site,0
IA005528,2026-06-03T11:27:11,VND2031,vendor,Meridian Aircraft Maintenance,Retail-POS-Backend,sso_mfa,success,vendor-remote-site,0
IA003760,2026-06-03T11:34:08,STF1114,staff,Gate Services,Departure-Control-System,vpn_password,success,airport-terminal,0
IA000215,2026-06-03T11:42:29,STF1095,staff,Retail Concessions,Gate-Management-System,sso_password,success,airport-terminal,0
IA001883,2026-06-03T11:58:28,VND2029,vendor,Horizon Cleaning Services,Staff-VPN,sso_mfa,success,airport-terminal,0
IA006103,2026-06-03T11:58:59,STF1099,staff,Baggage Handling,Staff-VPN,sso_mfa,success,airport-terminal,0
IA003686,2026-06-03T12:11:02,STF1010,staff,Gate Services,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA004223,2026-06-03T12:35:36,STF1120,staff,Engineering & Maintenance,Staff-VPN,sso_password,success,airport-terminal,0
IA002682,2026-06-03T12:39:55,STF1070,staff,Ground Operations,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA000226,2026-06-03T12:42:37,STF1037,staff,Engineering & Maintenance,Departure-Control-System,sso_password,success,airport-terminal,0
IA000460,2026-06-03T13:07:09,VND2027,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,badge+pin,success,vendor-remote-site,0
IA001992,2026-06-03T13:14:24,STF1011,staff,Retail Concessions,Staff-VPN,badge+pin,fail,airport-terminal,0
IA002309,2026-06-03T13:24:53,STF1068,staff,Ground Operations,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA002666,2026-06-03T13:25:41,STF1022,staff,Ground Operations,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA001482,2026-06-03T13:37:33,STF1143,staff,Engineering & Maintenance,Staff-VPN,badge+pin,success,airport-terminal,0
IA003409,2026-06-03T13:39:26,STF1020,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA005783,2026-06-03T13:44:59,STF1028,staff,IT,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA002112,2026-06-03T13:58:38,VND2001,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA002176,2026-06-03T13:58:40,STF1026,staff,Gate Services,Departure-Control-System,sso_password,success,airport-terminal,0
IA004158,2026-06-03T14:06:19,STF1134,staff,Gate Services,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA003428,2026-06-03T14:08:48,STF1103,staff,Retail Concessions,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA002703,2026-06-03T14:12:50,STF1110,staff,Security,Gate-Management-System,vpn_certificate,fail,airport-terminal,0
IA001789,2026-06-03T14:15:54,STF1057,staff,Cargo,Gate-Management-System,vpn_password,success,airport-terminal,0
IA002186,2026-06-03T14:26:06,STF1096,staff,Security,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA001112,2026-06-03T14:33:19,VND2022,vendor,Falcon Cargo Handling,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA004779,2026-06-03T14:45:58,STF1142,staff,Gate Services,Gate-Management-System,badge+pin,success,airport-terminal,0
IA003848,2026-06-03T14:56:24,STF1077,staff,Gate Services,HR-Self-Service,badge+pin,success,airport-terminal,0
IA003151,2026-06-03T14:57:37,STF1017,staff,Gate Services,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA002190,2026-06-03T14:57:41,VND2004,vendor,Falcon Cargo Handling,Staff-VPN,sso_mfa,fail,vendor-remote-site,0
IA001302,2026-06-03T15:07:35,STF1066,staff,Retail Concessions,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA000985,2026-06-03T15:10:31,STF1125,staff,Retail Concessions,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA000534,2026-06-03T15:16:43,STF1008,staff,Ground Operations,HR-Self-Service,sso_password,success,airport-terminal,0
IA001327,2026-06-03T15:17:54,STF1124,staff,Gate Services,Departure-Control-System,sso_password,success,airport-terminal,0
IA002259,2026-06-03T15:22:36,VND2017,vendor,Horizon Cleaning Services,Baggage-Handling-System,sso_password,success,vendor-remote-site,0
IA004038,2026-06-03T15:27:11,STF1032,staff,Security,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA002742,2026-06-03T15:55:38,VND2019,vendor,Falcon Cargo Handling,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA004283,2026-06-03T16:10:41,STF1171,staff,Retail Concessions,Gate-Management-System,badge+pin,success,airport-terminal,0
IA000870,2026-06-03T16:13:41,STF1097,staff,Retail Concessions,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA006199,2026-06-03T16:17:15,STF1153,staff,Ground Operations,Departure-Control-System,badge+pin,success,airport-terminal,0
IA004912,2026-06-03T16:27:25,VND2009,vendor,Falcon Cargo Handling,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005253,2026-06-03T16:28:58,STF1061,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA001872,2026-06-03T16:34:00,STF1115,staff,Engineering & Maintenance,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA005932,2026-06-03T16:46:13,VND2011,vendor,Falcon Cargo Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003637,2026-06-03T16:46:25,VND2028,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,vpn_password,success,vendor-remote-site,0
IA001632,2026-06-03T16:47:54,STF1084,staff,IT,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA003643,2026-06-03T17:08:36,STF1173,staff,Baggage Handling,Gate-Management-System,sso_password,success,airport-terminal,0
IA001479,2026-06-03T17:09:21,STF1038,staff,Retail Concessions,Gate-Management-System,vpn_password,success,airport-terminal,0
IA002179,2026-06-03T17:12:33,VND2020,vendor,Coastal Catering Co,HR-Self-Service,badge+pin,success,vendor-remote-site,0
IA002001,2026-06-03T17:17:07,VND2019,vendor,Falcon Cargo Handling,Baggage-Handling-System,sso_password,success,vendor-remote-site,0
IA003321,2026-06-03T17:27:13,STF1028,staff,IT,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA004463,2026-06-03T17:39:00,STF1155,staff,Cargo,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA002033,2026-06-03T17:44:22,VND2030,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,badge+pin,fail,vendor-remote-site,0
IA005525,2026-06-03T17:50:15,STF1051,staff,Retail Concessions,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA001770,2026-06-03T17:54:50,STF1107,staff,Baggage Handling,Maintenance-Ticketing,sso_mfa,fail,airport-terminal,0
IA002429,2026-06-03T17:57:36,VND2022,vendor,Falcon Cargo Handling,Gate-Management-System,badge+pin,success,vendor-remote-site,0
IA006089,2026-06-03T17:59:37,STF1142,staff,Gate Services,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA001630,2026-06-03T18:08:54,STF1149,staff,Cargo,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA004817,2026-06-03T18:12:12,VND2032,vendor,AeroFuel Solutions,Staff-VPN,sso_mfa,success,vendor-remote-site,0
